checksums,id,public access,created at,updated at,created_by_id,updated_by_id,is active,extras,uri,version,released,retired,is latest version,external id,concept class,datatype,comment,parent_id,versioned_object_id,mnemonic,counted,index
{},137338,View,2022-09-01T20:53:52.547385+00:00,2022-09-01T20:53:52.554872+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14223/,137338,False,False,False,69416f53-2e82-4af9-813e-81a0b554f74b,Diagnosis,N/A,,10,137338,14223,True,True
{},212882,View,2022-09-01T21:12:35.090023+00:00,2022-09-01T21:12:35.103356+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/30729/,212882,False,False,False,f0184e02-13de-4c22-b2ea-d99efa7c3f50,Diagnosis,N/A,,10,212882,30729,True,True
{},137343,View,2022-09-01T20:53:52.632956+00:00,2022-09-01T20:53:52.642621+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1623/,137343,False,False,False,7f8a53bd-7684-4459-9bfa-9e7c1c9cc7ec,Drug,N/A,,10,137343,1623,True,True
{},143142,View,2022-09-01T20:55:25.059914+00:00,2022-09-01T20:55:25.070790+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11741/,143142,False,False,False,afc9e941-230a-43d6-95ba-3844df65ea80,Diagnosis,N/A,,10,143142,11741,True,True
{},137344,View,2022-09-01T20:53:52.655460+00:00,2022-09-01T20:53:52.664350+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5943/,137344,False,False,False,3e3fb417-ba9e-45e5-9da8-4428db840581,Drug,N/A,,10,137344,5943,True,True
{},171820,View,2022-09-01T21:02:31.991135+00:00,2022-09-01T21:02:32.000514+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/19488/,171820,False,False,False,cf4ac399-d569-4047-a91a-08a320d8449e,Diagnosis,N/A,,10,171820,19488,True,True
{},143143,View,2022-09-01T20:55:25.061709+00:00,2022-09-01T20:55:25.069434+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9221/,143143,False,False,False,99a7b7db-2279-4889-9c4d-f6a859cd6ded,Drug,N/A,,10,143143,9221,True,True
{},137347,View,2022-09-01T20:53:52.726979+00:00,2022-09-01T20:53:52.735462+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8463/,137347,False,False,False,3052ca63-e42c-4c73-992b-775bbd782598,Diagnosis,N/A,,10,137347,8463,True,True
{},171819,View,2022-09-01T21:02:31.983993+00:00,2022-09-01T21:02:31.991887+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/17504/,171819,False,False,False,414f9616-ae56-42fb-8430-f05b9b39d677,Finding,Coded,,10,171819,17504,True,True
{},137348,View,2022-09-01T20:53:52.746539+00:00,2022-09-01T20:53:52.755956+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4323/,137348,False,False,False,5da79a0a-2e16-4fd1-ad0a-b9de3289ee8e,Drug,N/A,,10,137348,4323,True,True
{},149183,View,2022-09-01T20:57:00.857750+00:00,2022-09-01T20:57:00.865205+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9798/,149183,False,False,False,d222fbf3-34d7-4a82-9481-ec6702adfff3,Diagnosis,N/A,,10,149183,9798,True,True
{},137349,View,2022-09-01T20:53:52.756004+00:00,2022-09-01T20:53:52.763947+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3064/,137349,False,False,False,b4913f12-5700-4dfc-8a58-51590f7d7f7e,Diagnosis,N/A,,10,137349,3064,True,True
{},143146,View,2022-09-01T20:55:25.068868+00:00,2022-09-01T20:55:25.080695+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3283/,143146,False,False,False,3b706a44-7efb-441b-9a13-cfa0c978cde7,Diagnosis,N/A,,10,143146,3283,True,True
{},137350,View,2022-09-01T20:53:52.790591+00:00,2022-09-01T20:53:52.798789+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3963/,137350,False,False,False,ef728d65-d737-48b5-89f1-f733eae3c477,Drug,N/A,,10,137350,3963,True,True
{},143144,View,2022-09-01T20:55:25.064244+00:00,2022-09-01T20:55:25.072250+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11921/,143144,False,False,False,534de6d2-7576-43df-b5d1-ab8a06287eb7,Diagnosis,N/A,,10,143144,11921,True,True
{},137351,View,2022-09-01T20:53:52.793134+00:00,2022-09-01T20:53:52.801642+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10983/,137351,False,False,False,e4f41df1-c59a-47d8-8042-7167106aee42,Diagnosis,N/A,,10,137351,10983,True,True
{},171821,View,2022-09-01T21:02:31.999024+00:00,2022-09-01T21:02:32.009783+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/27379/,171821,False,False,False,98bc2933-af55-49a5-89fe-c5ffd60f6442,Frequency,N/A,,10,171821,27379,True,True
{},149184,View,2022-09-01T20:57:00.902513+00:00,2022-09-01T20:57:00.909713+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12671/,149184,False,False,False,d937a6b5-00ec-435d-a9e9-a9a70970cf10,Diagnosis,N/A,,10,149184,12671,True,True
{},171822,View,2022-09-01T21:02:32.008628+00:00,2022-09-01T21:02:32.018790+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/22903/,171822,False,False,False,6eede3b9-b1a4-42f3-a821-db0e89c3bda1,Diagnosis,N/A,,10,171822,22903,True,True
{},212883,View,2022-09-01T21:12:35.108428+00:00,2022-09-01T21:12:35.124772+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/42743/,212883,False,False,False,e7046dec-13f6-4169-8d4c-5a93f8c19e29,Diagnosis,N/A,,10,212883,42743,True,True
{},137354,View,2022-09-01T20:53:52.812748+00:00,2022-09-01T20:53:52.820051+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13143/,137354,False,False,False,c89bdced-f2a7-42ce-82d9-255655d6e75e,Diagnosis,N/A,,10,137354,13143,True,True
{},149187,View,2022-09-01T20:57:00.910113+00:00,2022-09-01T20:57:00.918278+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7096/,149187,False,False,False,1546c04d-ad67-4fc7-9404-85cc87ee8aee,Drug,N/A,,10,149187,7096,True,True
{},137353,View,2022-09-01T20:53:52.812224+00:00,2022-09-01T20:53:52.826382+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2344/,137353,False,False,False,77e11cb5-921d-46e2-8617-d5278e9ce956,Diagnosis,N/A,,10,137353,2344,True,True
{},212885,View,2022-09-01T21:12:35.126196+00:00,2022-09-01T21:12:35.134148+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/36477/,212885,False,False,False,e44b35f2-d826-43cd-81bd-26157177760b,Diagnosis,N/A,,10,212885,36477,True,True
{},143152,View,2022-09-01T20:55:25.153877+00:00,2022-09-01T20:55:25.162601+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7421/,143152,False,False,False,4524f99f-d3c8-418e-8758-ed5897947e98,Drug,N/A,,10,143152,7421,True,True
{},137357,View,2022-09-01T20:53:52.820117+00:00,2022-09-01T20:53:52.828314+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3423/,137357,False,False,False,78e65b7c-4f3d-42fd-bf0f-38389a280713,Drug,N/A,,10,137357,3423,True,True
{},143151,View,2022-09-01T20:55:25.153250+00:00,2022-09-01T20:55:25.164262+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10842/,143151,False,False,False,dd615db7-c51b-485b-a588-d8f62fff8357,Diagnosis,N/A,,10,143151,10842,True,True
{},152165,View,2022-09-01T20:57:44.302934+00:00,2022-09-01T20:57:44.311312+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11800/,152165,False,False,False,fcc9966f-4a01-4883-9cf9-5de08b3043f1,Drug,N/A,,10,152165,11800,True,True
{},171824,View,2022-09-01T21:02:32.043063+00:00,2022-09-01T21:02:32.052467+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/25057/,171824,False,False,False,1a64d1d4-3ff2-4bd0-b9a6-d475fbc9cdad,Question,Coded,,10,171824,25057,True,True
{},137362,View,2022-09-01T20:53:52.873985+00:00,2022-09-01T20:53:52.884215+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1083/,137362,False,False,False,af0a3bf8-822c-4cf8-97a4-736a7af7b9ad,Drug,N/A,,10,137362,1083,True,True
{},143153,View,2022-09-01T20:55:25.164790+00:00,2022-09-01T20:55:25.174060+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8139/,143153,False,False,False,61105548-223c-4d13-b876-1ffa3d0fdf5d,Diagnosis,N/A,,10,143153,8139,True,True
{},137361,View,2022-09-01T20:53:52.871854+00:00,2022-09-01T20:53:52.881386+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6843/,137361,False,False,False,6584704c-66f1-4d2e-8e5d-1673adb2868b,Diagnosis,N/A,,10,137361,6843,True,True
{},137365,View,2022-09-01T20:53:52.897006+00:00,2022-09-01T20:53:52.904955+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9003/,137365,False,False,False,5de6f904-c45d-4f6b-9097-b1653c198509,Diagnosis,N/A,,10,137365,9003,True,True
{},137367,View,2022-09-01T20:53:52.930199+00:00,2022-09-01T20:53:52.938731+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4682/,137367,False,False,False,5443624e-d5d2-422b-8d32-cbecbf779128,Drug,N/A,,10,137367,4682,True,True
{},173239,View,2022-09-01T21:02:51.078519+00:00,2022-09-01T21:02:51.088937+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14467/,173239,False,False,False,b7b61695-61df-4310-a2be-981eb552d7d4,Diagnosis,N/A,,10,173239,14467,True,True
{},143156,View,2022-09-01T20:55:25.246727+00:00,2022-09-01T20:55:25.254551+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10662/,143156,False,False,False,2edac6ed-8474-4256-876c-100f1d905d57,Diagnosis,N/A,,10,143156,10662,True,True
{},137369,View,2022-09-01T20:53:52.942042+00:00,2022-09-01T20:53:52.954763+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/543/,137369,False,False,False,013dddea-6971-4c2d-bbf7-04a47a32dc62,Diagnosis,N/A,,10,137369,543,True,True
{},143158,View,2022-09-01T20:55:25.256343+00:00,2022-09-01T20:55:25.263567+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9942/,143158,False,False,False,711f3b04-6184-4e8e-944c-675ff371a2b3,Diagnosis,N/A,,10,143158,9942,True,True
{},137370,View,2022-09-01T20:53:52.946451+00:00,2022-09-01T20:53:52.955459+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6484/,137370,False,False,False,a79ee796-8135-416b-83f2-77fe75dda6dd,Diagnosis,N/A,,10,137370,6484,True,True
{},143159,View,2022-09-01T20:55:25.275411+00:00,2022-09-01T20:55:25.282876+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5799/,143159,False,False,False,7b015756-dd1b-4353-88a4-8e44fe8c6693,Drug,N/A,,10,143159,5799,True,True
{},212887,View,2022-09-01T21:12:35.146459+00:00,2022-09-01T21:12:35.156778+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/35391/,212887,False,False,False,1cc3e58a-9edb-4d48-9907-d042523491b7,Diagnosis,N/A,,10,212887,35391,True,True
{},137371,View,2022-09-01T20:53:52.960415+00:00,2022-09-01T20:53:52.969758+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2523/,137371,False,False,False,4c43c710-b782-4b29-bfa8-b98b2e125a8f,Diagnosis,N/A,,10,137371,2523,True,True
{},143161,View,2022-09-01T20:55:25.298125+00:00,2022-09-01T20:55:25.309371+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12098/,143161,False,False,False,7fcf8f78-3d93-41df-9be2-cd6c40a6cf1f,Diagnosis,N/A,,10,143161,12098,True,True
{},171829,View,2022-09-01T21:02:32.109438+00:00,2022-09-01T21:02:32.118934+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/18940/,171829,False,False,False,6fa53379-f82f-444f-b12f-be6f50910705,Radiology/Imaging Procedure,N/A,,10,171829,18940,True,True
{},137374,View,2022-09-01T20:53:52.991988+00:00,2022-09-01T20:53:52.999483+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4863/,137374,False,False,False,cec23c62-e59d-44c9-97de-2c02270a2baf,Diagnosis,N/A,,10,137374,4863,True,True
{},137379,View,2022-09-01T20:53:53.037747+00:00,2022-09-01T20:53:53.046249+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7203/,137379,False,False,False,e347210e-d1df-4b1d-9499-fac65fd454f0,Diagnosis,N/A,,10,137379,7203,True,True
{},149189,View,2022-09-01T20:57:00.933229+00:00,2022-09-01T20:57:00.943794+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8902/,149189,False,False,False,0c6d08db-2a03-4b54-a09d-1b9615641554,Diagnosis,N/A,,10,149189,8902,True,True
{},149190,View,2022-09-01T20:57:00.945916+00:00,2022-09-01T20:57:00.955901+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7811/,149190,False,False,False,472fc357-c602-4828-8962-08f47d7909f9,Diagnosis,N/A,,10,149190,7811,True,True
{},154440,View,2022-09-01T20:58:18.803071+00:00,2022-09-01T20:58:18.813003+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3896/,154440,False,False,False,cab1b040-5859-445f-842c-e5bdf2000d91,Drug,N/A,,10,154440,3896,True,True
{},171830,View,2022-09-01T21:02:32.137515+00:00,2022-09-01T21:02:32.146293+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/15712/,171830,False,False,False,f35103e9-e7bd-4582-9e88-46b867393b7f,Diagnosis,N/A,,10,171830,15712,True,True
{},137380,View,2022-09-01T20:53:53.044410+00:00,2022-09-01T20:53:53.053360+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1803/,137380,False,False,False,32138323-0c31-4aed-a07c-a594d4720f10,Drug,N/A,,10,137380,1803,True,True
{},143163,View,2022-09-01T20:55:25.333859+00:00,2022-09-01T20:55:25.345882+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3642/,143163,False,False,False,b7c76e76-7f65-4afd-a012-2642f842ca54,Drug,N/A,,10,143163,3642,True,True
{},137381,View,2022-09-01T20:53:53.077168+00:00,2022-09-01T20:53:53.085493+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2163/,137381,False,False,False,100bb5ed-0288-493e-a204-141354b6aff2,Drug,N/A,,10,137381,2163,True,True
{},171831,View,2022-09-01T21:02:32.159891+00:00,2022-09-01T21:02:32.168310+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/22541/,171831,False,False,False,832b0d08-fd66-4adb-acb1-9c88651b24d2,Misc,N/A,,10,171831,22541,True,True
{},137386,View,2022-09-01T20:53:53.141235+00:00,2022-09-01T20:53:53.151244+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3243/,137386,False,False,False,8a8c5c4e-fc86-401a-8c7f-d40b8b14658b,Drug,N/A,,10,137386,3243,True,True
{},149191,View,2022-09-01T20:57:00.964978+00:00,2022-09-01T20:57:00.973947+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12313/,149191,False,False,False,ea20b1e0-9e33-463c-a40c-3c25a96abf0d,Symptom/Finding,N/A,,10,149191,12313,True,True
{},137387,View,2022-09-01T20:53:53.141664+00:00,2022-09-01T20:53:53.148789+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1444/,137387,False,False,False,88107846-8412-4122-8b2d-fa452979d1ee,Drug,N/A,,10,137387,1444,True,True
{},143167,View,2022-09-01T20:55:25.428148+00:00,2022-09-01T20:55:25.435402+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3821/,143167,False,False,False,9aa65f57-1db6-47bd-98ae-f2a4ca5813eb,Diagnosis,N/A,,10,143167,3821,True,True
{},137385,View,2022-09-01T20:53:53.135011+00:00,2022-09-01T20:53:53.142533+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10264/,137385,False,False,False,57d159c5-170a-4fe7-8cde-aa83973d617c,Diagnosis,N/A,,10,137385,10264,True,True
{},137388,View,2022-09-01T20:53:53.150808+00:00,2022-09-01T20:53:53.158845+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4143/,137388,False,False,False,bc275140-b6b7-4b08-a498-1e0bd0635e6f,Drug,N/A,,10,137388,4143,True,True
{},143168,View,2022-09-01T20:55:25.443143+00:00,2022-09-01T20:55:25.466479+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13355/,143168,False,False,False,4fc9f337-c0a1-4830-affd-53fa4a4db6a9,Diagnosis,N/A,,10,143168,13355,True,True
{},137389,View,2022-09-01T20:53:53.160401+00:00,2022-09-01T20:53:53.171183+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12243/,137389,False,False,False,90976d66-132e-46c1-a26a-e8163002e36e,Diagnosis,N/A,,10,137389,12243,True,True
{},143169,View,2022-09-01T20:55:25.479551+00:00,2022-09-01T20:55:25.489987+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9579/,143169,False,False,False,218cdb46-0479-4e14-a73f-a7b08b940770,Diagnosis,N/A,,10,143169,9579,True,True
{},137390,View,2022-09-01T20:53:53.176965+00:00,2022-09-01T20:53:53.185956+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10804/,137390,False,False,False,c769befc-f6fc-4c76-9653-4300f95993ad,Diagnosis,N/A,,10,137390,10804,True,True
{},171834,View,2022-09-01T21:02:32.183114+00:00,2022-09-01T21:02:32.196670+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/20023/,171834,False,False,False,f4e4754a-904a-4035-bcd8-94d9c124f3b8,Diagnosis,N/A,,10,171834,20023,True,True
{},143171,View,2022-09-01T20:55:25.516808+00:00,2022-09-01T20:55:25.527141+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8501/,143171,False,False,False,98a2401c-0739-47cf-8840-8f00bdbf882e,Diagnosis,N/A,,10,143171,8501,True,True
{},137391,View,2022-09-01T20:53:53.186950+00:00,2022-09-01T20:53:53.194805+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2704/,137391,False,False,False,46141392-c98c-4350-ae38-5ccfd4b70bc9,Drug,N/A,,10,137391,2704,True,True
{},143172,View,2022-09-01T20:55:25.517721+00:00,2022-09-01T20:55:25.525569+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4903/,143172,False,False,False,96b79d42-3153-4f71-ad46-ba0dbe0fb11c,Drug,N/A,,10,143172,4903,True,True
{},171835,View,2022-09-01T21:02:32.184478+00:00,2022-09-01T21:02:32.191160+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/23617/,171835,False,False,False,79e9fd1a-e411-4ecd-8764-6bce4c7588b3,Diagnosis,N/A,,10,171835,23617,True,True
{},171833,View,2022-09-01T21:02:32.181741+00:00,2022-09-01T21:02:32.191567+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/28447/,171833,False,False,False,4e46643b-4022-43a9-be66-28298bcc1b46,Diagnosis,N/A,,10,171833,28447,True,True
{},137393,View,2022-09-01T20:53:53.193243+00:00,2022-09-01T20:53:53.202575+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12963/,137393,False,False,False,a35c9a0e-8718-4eed-83bc-9eab5f0dcb8c,Diagnosis,N/A,,10,137393,12963,True,True
{},143173,View,2022-09-01T20:55:25.521333+00:00,2022-09-01T20:55:25.534419+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6702/,143173,False,False,False,24551710-2d38-4c30-bd28-c4953aff8ea3,Diagnosis,N/A,,10,143173,6702,True,True
{},137392,View,2022-09-01T20:53:53.191409+00:00,2022-09-01T20:53:53.201591+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8823/,137392,False,False,False,37caf3ec-0077-4585-8ad7-d063bcf28ff8,Diagnosis,N/A,,10,137392,8823,True,True
{},212891,View,2022-09-01T21:12:35.257794+00:00,2022-09-01T21:12:35.267112+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/33415/,212891,False,False,False,9743e8ff-96f4-46c1-9753-31f419bf706d,Diagnosis,N/A,,10,212891,33415,True,True
{},137398,View,2022-09-01T20:53:53.219472+00:00,2022-09-01T20:53:53.228513+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1983/,137398,False,False,False,88a2a69f-1399-416c-81a8-6441d872cff4,Drug,N/A,,10,137398,1983,True,True
{},152166,View,2022-09-01T20:57:44.308161+00:00,2022-09-01T20:57:44.315729+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3881/,152166,False,False,False,037835e4-4ab7-4d3c-b9b9-f4d5ac486cb1,Diagnosis,N/A,,10,152166,3881,True,True
{},137397,View,2022-09-01T20:53:53.210151+00:00,2022-09-01T20:53:53.220816+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3784/,137397,False,False,False,8158b227-5b63-4350-8c90-7d66e4d545db,Diagnosis,N/A,,10,137397,3784,True,True
{},149195,View,2022-09-01T20:57:01.022011+00:00,2022-09-01T20:57:01.031363+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9982/,149195,False,False,False,9ffd1f05-f33f-4b4a-b406-2d6c28e91d1b,Diagnosis,N/A,,10,149195,9982,True,True
{},137401,View,2022-09-01T20:53:53.241453+00:00,2022-09-01T20:53:53.250451+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10084/,137401,False,False,False,4f084e6e-d067-478d-918f-85effd1b8848,Diagnosis,N/A,,10,137401,10084,True,True
{},149196,View,2022-09-01T20:57:01.035892+00:00,2022-09-01T20:57:01.050975+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4577/,149196,False,False,False,033d8b34-9ab8-483c-8d6a-c89cee1f0811,Drug,N/A,,10,149196,4577,True,True
{},137405,View,2022-09-01T20:53:53.251714+00:00,2022-09-01T20:53:53.260047+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7563/,137405,False,False,False,fd0f5205-3340-482e-af3c-5d8abcc4c7db,Drug,N/A,,10,137405,7563,True,True
{},137403,View,2022-09-01T20:53:53.248655+00:00,2022-09-01T20:53:53.256848+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5584/,137403,False,False,False,a6710bd5-1690-4534-8635-022a787f6957,Diagnosis,N/A,,10,137403,5584,True,True
{},143179,View,2022-09-01T20:55:25.583739+00:00,2022-09-01T20:55:25.591074+00:00,1,1,True,"{'units': '%', 'hi_absolute': 100, 'low_absolute': 0, 'allow_decimal': False}",/orgs/MOH-KENYA/sources/nhdd/concepts/13535/,143179,False,False,False,4ccfc7fd-c748-4bc2-ac57-0d164bf0753e,Question,Numeric,,10,143179,13535,True,True
{},153797,View,2022-09-01T20:58:09.374621+00:00,2022-09-01T20:58:09.381075+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11276/,153797,False,False,False,63aa829b-0486-4bc2-a495-95b85e613be7,Drug,N/A,,10,153797,11276,True,True
{},171837,View,2022-09-01T21:02:32.218366+00:00,2022-09-01T21:02:32.229362+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/24882/,171837,False,False,False,16a16033-dffa-47d9-8056-7f0d079cd7be,Diagnosis,N/A,,10,171837,24882,True,True
{},137413,View,2022-09-01T20:53:53.308511+00:00,2022-09-01T20:53:53.316670+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11523/,137413,False,False,False,98caaa39-5fcf-499d-af56-9915b4d2b6c9,Diagnosis,N/A,,10,137413,11523,True,True
{},143180,View,2022-09-01T20:55:25.659539+00:00,2022-09-01T20:55:25.672342+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12996/,143180,False,False,False,86ddf526-481c-41d1-aadd-c4b3d360f430,Diagnosis,N/A,,10,143180,12996,True,True
{},137414,View,2022-09-01T20:53:53.325204+00:00,2022-09-01T20:53:53.333119+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9363/,137414,False,False,False,33516c91-a739-4097-b96c-0abcf9d130bd,Drug,N/A,,10,137414,9363,True,True
{},212893,View,2022-09-01T21:12:35.309769+00:00,2022-09-01T21:12:35.318922+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/36115/,212893,False,False,False,30673de0-55c1-41c2-8f40-da9b6f62801a,Diagnosis,N/A,,10,212893,36115,True,True
{},143181,View,2022-09-01T20:55:25.661048+00:00,2022-09-01T20:55:25.669558+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8861/,143181,False,False,False,b7f02981-822a-42c3-b28c-8a748b331a23,Drug,N/A,,10,143181,8861,True,True
{},137416,View,2022-09-01T20:53:53.368157+00:00,2022-09-01T20:53:53.377117+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1264/,137416,False,False,False,0bab170e-319a-4b9f-9e52-fbf0425abb1c,Diagnosis,N/A,,10,137416,1264,True,True
{},137418,View,2022-09-01T20:53:53.394101+00:00,2022-09-01T20:53:53.403752+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8643/,137418,False,False,False,80dee16a-025a-4534-8dd8-b6f1b5390303,Drug,N/A,,10,137418,8643,True,True
{},143183,View,2022-09-01T20:55:25.696637+00:00,2022-09-01T20:55:25.712193+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4718/,143183,False,False,False,811acd6a-e4c4-4ee0-9b31-e7e5909a0f05,Drug,N/A,,10,143183,4718,True,True
{},212894,View,2022-09-01T21:12:35.346305+00:00,2022-09-01T21:12:35.360468+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/32700/,212894,False,False,False,08661fa4-5cef-4dc0-99ef-dc0c204c05d9,Diagnosis,N/A,,10,212894,32700,True,True
{},137419,View,2022-09-01T20:53:53.395146+00:00,2022-09-01T20:53:53.403139+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6123/,137419,False,False,False,e6a78c41-8fa0-40f6-a516-6289f3db3028,Diagnosis,N/A,,10,137419,6123,True,True
{},143185,View,2022-09-01T20:55:25.732130+00:00,2022-09-01T20:55:25.739253+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3102/,143185,False,False,False,04d0bf68-eed4-447d-9df7-46eb988f6cac,Diagnosis,N/A,,10,143185,3102,True,True
